epoch,acc,auc,loss,val_acc,val_auc,val_loss
64,0.8994708988401625,0.8364881355926473,0.2566017085912997,0.8947368333214207,0.8371694476980912,0.23727992851483196
65,0.9021164005395597,0.8380534765581605,0.24748724375767683,0.8947368333214207,0.8387363527950488,0.2370512720785643
66,0.8981481494096221,0.83959293680847,0.25610976110375117,0.8947368333214207,0.8401839990364878,0.238042814010068
67,0.903439153123785,0.8411203477748488,0.25809361742287085,0.8947368333214207,0.8415419804422479,0.23727254553845054
68,0.9100529084760676,0.8423263897340765,0.25067170129881966,0.8947368333214207,0.8429000095317238,0.2375096065433402
69,0.9021164033778761,0.8434519515466438,0.25794509384367204,0.8947368333214207,0.8441100591107419,0.23752010794062364
70,0.9047619050772733,0.8447712521073679,0.2548955195637607,0.8947368333214207,0.8453847107134367,0.23774411537145312
71,0.9021164014856652,0.8459790598147761,0.25722343494337074,0.8947368333214207,0.8465764484907451,0.23819211737105722
72,0.9087301568379478,0.8472749963008538,0.24239590314645615,0.8947368333214207,0.8478562731491892,0.2378599686057944
73,0.9100529081606991,0.8485214848997732,0.2450345973804514,0.8947368333214207,0.8490966069070917,0.2378261746544587
74,0.9060846564000246,0.8496017282602017,0.24524875600186605,0.8947368333214207,0.8502442322279278,0.23788402535413442
75,0.8968253952485544,0.8508132560543282,0.24840983811509673,0.8947368333214207,0.8513585787070425,0.23832386371336486
76,0.9113756607449244,0.8519169896367996,0.2528799297632994,0.8947368333214207,0.8523919958817331,0.2385371590915479
77,0.9047619060233787,0.8527988422484625,0.2637281458056162,0.8947368333214207,0.8533249811122292,0.23834458322901475
78,0.9074074067766704,0.8538435962465074,0.24914703356525886,0.8947368333214207,0.8543500806155958,0.239086042266143
79,0.907407407722776,0.854905537196568,0.23865030516707708,0.8947368333214207,0.8554104434816461,0.23876959336431403
80,0.9007936523704932,0.8558024823980988,0.2517205065204984,0.8947368333214207,0.8562915400454872,0.23876499612080423
81,0.907407405830565,0.8566897792160195,0.24933514267048507,0.8947368333214207,0.8571605230632581,0.2394685164878243
82,0.914021163390427,0.8578029697534268,0.24003807853454004,0.8947368333214207,0.8581859406672026,0.23961476385593414
83,0.9074074055151965,0.858699950591597,0.2380644709817947,0.8947368333214207,0.8591341828045093,0.23953554112660258
84,0.9060846554539191,0.8595605565126611,0.24250818386910453,0.8947368333214207,0.8600219500692268,0.23954762753687406
85,0.9087301568379478,0.8603623310724894,0.24457043748368662,0.8947368333214207,0.8608974086610894,0.2400509569205736
86,0.907407407722776,0.8613195996435862,0.24579428767085706,0.8947368333214207,0.861675993392342,0.2396291169681047
87,0.9047619031850623,0.8622270220171206,0.24469357697421282,0.9000000056467559,0.8624466965073033,0.2389581339923959
88,0.9060846554539191,0.8627771419822854,0.24728603006670716,0.8947368333214207,0.8631793649573075,0.2387552846419184
89,0.914021163390427,0.8636470127988745,0.23424078973512802,0.9000000056467559,0.8640237381583766,0.23912045783118197
90,0.9100529097375416,0.8644122118672366,0.23817478822021887,0.9000000056467559,0.8648054718971252,0.24041330061460797
91,0.9126984130137812,0.8652002262690711,0.23347222497538914,0.9000000056467559,0.8655781990603397,0.24046055564754887
92,0.9087301571533163,0.8660122957179155,0.23418939019006396,0.9000000056467559,0.8663372566825465,0.24094841809649217
93,0.9087301590455272,0.8667690612020946,0.24340162564207007,0.9000000056467559,0.8670438772753666,0.2405371102847551
94,0.9140211624443215,0.8674831232696614,0.23785278666271734,0.9000000056467559,0.8677774303837826,0.24082916802481602
95,0.910052911314384,0.868078333044809,0.24358038690985825,0.9000000056467559,0.868425925154435,0.2410594670396102
96,0.9100529116297525,0.8686787448232136,0.24174790108014668,0.9000000056467559,0.8690894534713344,0.24029018973049365
97,0.9060846545078136,0.8694726064722375,0.2441865693009089,0.9000000056467559,0.8697136596629494,0.23996686166838596
98,0.9100529084760676,0.8701230167711853,0.23157723318962825,0.9000000056467559,0.8704747388237402,0.2392993544277392
99,0.9126984142752551,0.8707883042633218,0.24048616520311467,0.9000000056467559,0.8710984022993791,0.2397899384561338
100,0.9074074067766704,0.8713153815143323,0.24231206834631622,0.9000000056467559,0.8716447867845234,0.2397406816482544
101,0.9113756607449244,0.8719826321753245,0.23631281654040018,0.9000000056467559,0.8722715390355964,0.23900313832257924
102,0.9100529091068046,0.8725357932388467,0.2332408826739069,0.9000000056467559,0.872885693374433,0.23955981637302198
103,0.9113756626371353,0.8731706776316204,0.2333850041426048,0.9000000056467559,0.8734820679614418,0.2385490196315866
104,0.9087301580994217,0.87382168523849,0.23257416691729632,0.9000000056467559,0.8740707052381416,0.24015981476557882
105,0.9140211637057956,0.8743417335565759,0.23446854807081677,0.9000000056467559,0.8746314029944571,0.2414755410269687
106,0.9166666657205612,0.8748909017396351,0.24137616208779117,0.9000000056467559,0.8750734548819693,0.24124135594618948
107,0.9179894164125756,0.8754353094353247,0.21907795752797807,0.9000000056467559,0.8757510461305317,0.2416606703871175
108,0.9179894186201549,0.8760692385769395,0.23720027041182948,0.9000000056467559,0.8762693812972621,0.2401607648322457
109,0.907407405830565,0.8765336060650134,0.24062171783396807,0.9000000056467559,0.876727695214121,0.2408883921409908
110,0.9034391537545219,0.8770286548074591,0.22752322012154513,0.9000000056467559,0.8773071263965807,0.2407297714760429
111,0.9100529097375416,0.877594894202298,0.2345591122826571,0.9000000056467559,0.8777994764478583,0.2399541139602661
112,0.914021163390427,0.8781119651264615,0.23683099787702006,0.9000000056467559,0.8782789475039432,0.24024644227404343
113,0.9232804213882123,0.8784915744942963,0.24061968705799214,0.9000000056467559,0.878706051173963,0.24134486129409388
114,0.9087301590455272,0.8790201405999521,0.23382715533965479,0.9000000056467559,0.8791943073272706,0.24171440522921714
115,0.9074074067766704,0.8795340496396261,0.22990718641609112,0.9000000056467559,0.8796957555570101,0.23974199953832123
116,0.914021163390427,0.8799299181453766,0.23709034225928088,0.9000000056467559,0.8801263696268985,0.2410160709368555
117,0.907407407722776,0.8803530909396984,0.23771500697842352,0.9000000056467559,0.8805509956259476,0.24221207264222597
118,0.9087301571533163,0.8808640055555516,0.23223852275540588,0.9000000056467559,0.8810039532812018,0.24096442900205914
119,0.9140211643365325,0.8812297428095782,0.23244599919155162,0.9000000056467559,0.8814522310307151,0.23991291570036036
120,0.9100529084760676,0.8817040734190159,0.2323122951719496,0.9000000056467559,0.8818862852297331,0.2409305580352482
121,0.9179894195662605,0.8821387101733495,0.21902721804916545,0.9000000056467559,0.8823692321777343,0.2408672676274651
122,0.9153439156592839,0.8825880131393513,0.22631121351920738,0.9000000056467559,0.882780206830878,0.24070631924428437
123,0.9179894183047865,0.8829819812345757,0.22559816622860218,0.9000000056467559,0.8832241786153693,0.2391700495230524
124,0.9100529084760676,0.8834248620366293,0.23481567101503806,0.9000000056467559,0.8835846593505458,0.23973160966446525
125,0.924603174918543,0.8839031707042109,0.22181222836176553,0.9000000056467559,0.8840364086000543,0.23973670852811713
126,0.914021163390427,0.8843318047346892,0.22615097676004683,0.9000000056467559,0.8845049117740832,0.24012948149128965
127,0.9100529094221731,0.8847341537475586,0.22372325143170735,0.9000000056467559,0.8849170753830358,0.23903665809254898
128,0.9179894186201549,0.8851578632990519,0.22895380460396014,0.9000000056467559,0.8853277319356014,0.23901865905837008
129,0.9179894195662605,0.8856004571157788,0.22451056311370204,0.9000000056467559,0.8857640046822397,0.23936674014518136
130,0.9259259252951889,0.8860146485308491,0.21389950851284006,0.9000000056467559,0.8861911754859121,0.2402781622974496
131,0.9219576732191459,0.886389431814668,0.21939622654170587,0.9000000056467559,0.8865957391889472,0.2398802515707518
132,0.9193121686814323,0.8867758484113784,0.23501919572630886,0.9000000056467559,0.8869651668950131,0.2389415719007191
133,0.9153439134517044,0.8871876095968579,0.21971462635451525,0.9000000056467559,0.8873740679339359,0.23981298098438664
134,0.9087301580994217,0.8875082989849111,0.2325933846058669,0.9000000056467559,0.8877116259775664,0.23881663099715583
135,0.9206349200041837,0.8878891521660739,0.22275874728248232,0.9000000056467559,0.8880771693430449,0.23857841021136234
136,0.9232804235957918,0.8882728092884892,0.2295293303393813,0.9000000056467559,0.8883834907883092,0.2396366558576885
137,0.9193121686814323,0.888590516867461,0.2222273516907263,0.9000000056467559,0.8887345263832493,0.24080334525359304
138,0.9179894183047865,0.8888774400665647,0.22773665371079924,0.9000000056467559,0.8890634292050412,0.2411009176781303
139,0.9259259271873999,0.8892636661807065,0.22269881473331854,0.9000000056467559,0.8894179199871264,0.24083218966659747
140,0.9166666669820351,0.8896005973614082,0.21748128415100157,0.9000000056467559,0.8897947342772233,0.23917769099536695
141,0.9193121696275378,0.889944594373148,0.22089500165490247,0.9000000056467559,0.8901300380104467,0.239505398273468
142,0.921957670065461,0.8902876935307942,0.22164132252887445,0.9000000056467559,0.8904519306985955,0.23941770901805476
143,0.9193121686814323,0.8906592083355737,0.21716470251638423,0.9000000056467559,0.8908023476600647,0.2387926989480069
144,0.9153439134517044,0.8909903244366721,0.220890006218007,0.9000000056467559,0.8911318013542577,0.2377008839657432
145,0.9179894164125756,0.8912746947278422,0.22779055058010042,0.9000000056467559,0.8914427180039255,0.2371437740953345
146,0.9153439156592839,0.8915422057348584,0.2202937612457881,0.9000000056467559,0.8917668963733473,0.2374818400332802
147,0.921957670065461,0.8918685616639556,0.22242413879071593,0.9000000056467559,0.8920747894989817,0.23617505603714994
148,0.9166666660359297,0.8922039327167329,0.21878011201424574,0.9000000056467559,0.8924037349851508,0.23644684333550303
149,0.9193121696275378,0.8925921519597372,0.21944528557951487,0.9000000056467559,0.8927214860916137,0.23762542119151667
150,0.9206349218963946,0.8928657719697902,0.2293038167966106,0.9000000056467559,0.8929952232461227,0.23840693643218594
151,0.9126984130137812,0.893148607993252,0.22689004699704507,0.9000000056467559,0.8932707723818327,0.2374867403193524
152,0.921957670065461,0.8934135736611785,0.2203386055414008,0.894736847752019,0.8935437654194079,0.23733816789953333
153,0.9100529094221731,0.8936658183102886,0.24159652176042082,0.9000000056467559,0.893778019202383,0.23794785596822438
154,0.9126984139598867,0.8939538910275414,0.221025123009606,0.894736847752019,0.8940494819691307,0.23780600365839508
155,0.9179894176740495,0.8942199630081338,0.21054821906897125,0.9000000056467559,0.8943590735134326,0.2372072138284382
156,0.9206349190580781,0.8945292067275477,0.2183923629068193,0.9000000056467559,0.8946408227870338,0.2360128060767525
157,0.9126984142752551,0.8947711217971075,0.2203261663831731,0.9000000056467559,0.8949332017647592,0.23458504033716102
158,0.9166666679281407,0.895090020207501,0.22085641198372716,0.9000000056467559,0.8952059927739595,0.23435425162315368
159,0.9298941802095484,0.895367234787613,0.20673663859014157,0.894736847752019,0.895517415121982,0.23506225190664592
160,0.917989419250892,0.8956393126457457,0.2272906050322548,0.8894736898572821,0.8957528371559946,0.23550806045532227
161,0.9206349209502891,0.8959329096728532,0.21519108392574168,0.894736847752019,0.8960187359860069,0.23490900146333796
162,0.9166666682435092,0.896168728984853,0.21822714868676726,0.9000000056467559,0.8962724817426582,0.23596825866322768
163,0.9219576706961979,0.896379775155789,0.21975219360104314,0.894736847752019,0.8965157904123006,0.23699726917241748
164,0.9060846564000246,0.8966479090155748,0.2253536949397395,0.9000000056467559,0.8967487950074046,0.23688191269573414
165,0.9312169324784052,0.8969236196033539,0.20830054715196922,0.9000000056467559,0.897026883300982,0.23618069840104958
166,0.917989417358681,0.8971780926462204,0.22549220793461675,0.894736847752019,0.8972674765084919,0.23706599473953247
167,0.9219576732191459,0.897385940349922,0.22757263560459096,0.9000000056467559,0.8974682042473241,0.23698062818301352
168,0.9206349200041837,0.8976468311415778,0.21439551881381444,0.9000000056467559,0.8977212221998917,0.2360761976555774
169,0.9193121689968008,0.8979046824117186,0.21765450983451157,0.9000000056467559,0.8979717819314254,0.2353250376488033
170,0.9285714269945862,0.8981150994225154,0.22044695874370596,0.9000000056467559,0.8981933587475827,0.23732591334142183
171,0.9219576703808295,0.8983309877612603,0.21231463188847538,0.9000000056467559,0.8984380822432668,0.2372647950523778
172,0.917989419250892,0.8985376944617619,0.21891112783283154,0.9052631635414926,0.8986667909120258,0.23855847167341332
173,0.9272486785101512,0.8987870749342378,0.2215032624819922,0.9052631635414926,0.8988885641098022,0.2390283460679807
174,0.9246031752339116,0.8990589168967393,0.21424400601437482,0.9000000056467559,0.8991398943097968,0.23764195253974513
175,0.9193121674199584,0.8992288336552009,0.2259771675659866,0.9052631635414926,0.8993361548373574,0.23703621327877045
176,0.9219576735345144,0.8995297453390858,0.2002754619827977,0.9052631635414926,0.8996272664321097,0.237915532526217
177,0.9232804245418973,0.8997717178057111,0.21375461719023486,0.9052631635414926,0.8998508484740007,0.23812445606056012
178,0.9232804235957918,0.8999443568249859,0.2217720627153992,0.894736847752019,0.9000595280998631,0.23850698565181933
179,0.9126984139598867,0.900172906262534,0.21537177769279986,0.9000000056467559,0.9002847056639822,0.2354370504617691
180,0.9285714288867971,0.9003873457984318,0.2089234252297689,0.9000000056467559,0.9005184154761465,0.23646795828091471
181,0.9378306881460563,0.9006458498813488,0.21034885004714685,0.9000000056467559,0.9007348405687432,0.2359264839636652
182,0.9219576703808295,0.9008627915508532,0.21506164250550447,0.9052631585221541,0.9009435998766046,0.2365519853014695
183,0.9206349212656576,0.9010591642566459,0.22342499696388446,0.9052631585221541,0.9011471516207645,0.2359942422101372
184,0.9246031758646486,0.9012902290732773,0.2179906360371403,0.9000000056467559,0.9013342330330296,0.23625446087435673
185,0.9259259271873999,0.9014606229842655,0.21343371918592505,0.9052631635414926,0.9015318638400027,0.2354010649417576
186,0.9232804245418973,0.9016411982516133,0.2113606184720993,0.9052631635414926,0.9017454009307059,0.23392404396282998
187,0.9246031736570691,0.9018467273661699,0.21265903422756802,0.9052631635414926,0.9019706763719257,0.2353572787422883
188,0.9232804213882123,0.9020818547597007,0.21117489276424287,0.910526316416891,0.9021765878326015,0.23384279059736351
189,0.932539681593577,0.9023153346682352,0.2160926191579728,0.9052631635414926,0.902385485799689,0.2345577864270461
190,0.9272486775640457,0.9025292746604435,0.20601669978843165,0.9157894692922893,0.9026285711087678,0.2332709125782314
191,0.9285714298329025,0.9027199578032923,0.20902461712322537,0.9157894692922893,0.9028281889463726,0.23335727359119215
192,0.9285714298329025,0.9029162642817018,0.21146637516677694,0.9105263113975525,0.9030095125499524,0.23415034617248334
193,0.9166666657205612,0.9031122784135203,0.2153517928703752,0.910526316416891,0.9032068447062843,0.2335957738913988
194,0.9272486766179403,0.9033706311195616,0.19316331372059212,0.9000000056467559,0.90344683873026,0.23537652131758238
195,0.9232804235957918,0.9035090905017954,0.21853006098951613,0.910526316416891,0.9036017154392443,0.23616603581528914
196,0.9246031727109637,0.903731196961075,0.2031566096992089,0.910526316416891,0.9038140874159963,0.23683271753160576
197,0.9246031727109637,0.9039466043628713,0.2151483715999694,0.910526316416891,0.903986700585014,0.23563618330579056
198,0.9232804235957918,0.9040565985851187,0.221353679264664,0.910526316416891,0.9041505349309821,0.23489813788941033
199,0.9259259249798204,0.9042791765202921,0.21080844269858467,0.910526316416891,0.9043310604597393,0.23549045465494456
200,0.9166666647744557,0.9044009998992637,0.22054930118025926,0.9157894692922893,0.9044887705853111,0.23388834407455042
201,0.9219576732191459,0.9045664125649386,0.2100308265477892,0.9105263113975525,0.9046643696333233,0.23346353753616936
202,0.9219576703808295,0.9048089902236979,0.20298305248457288,0.9105263113975525,0.9048742394698294,0.23363747267346632
203,0.9232804213882123,0.9049668107083235,0.21491094966414115,0.9105263113975525,0.9050296337980973,0.2345853672215813
204,0.9272486785101512,0.9051344842507095,0.21260959083441072,0.9105263113975525,0.9051810841811331,0.23314886673500662
205,0.925925924033715,0.9053394334026115,0.2049522136569654,0.9105263113975525,0.9053760773257206,0.23519971339326157
206,0.9232804245418973,0.9054930594863084,0.20264863920590234,0.9105263113975525,0.9055488768376803,0.2356126728810762
207,0.9166666647744557,0.9056712392145995,0.20491337216405012,0.9052631585221541,0.9057353998485365,0.23664595986667433
208,0.921957670065461,0.9058128737267994,0.21525809287078798,0.9052631635414926,0.9058908305670086,0.23626035169551246
209,0.9166666682435092,0.905984845741716,0.21970891416388214,0.9105263113975525,0.9060447109372992,0.23602016881892557
210,0.9193121686814323,0.9061116828489556,0.2113960541429974,0.9105263113975525,0.9062098170581617,0.2358708646736647
211,0.9232804235957918,0.9063185768783408,0.21167112532116117,0.9105263113975525,0.906398668414668,0.23575046078154915
212,0.9246031739724376,0.9064951920635486,0.20188386580616077,0.9105263113975525,0.9065724768136677,0.23714017726873096
213,0.9206349187427096,0.9067026449258996,0.2129488126941459,0.9105263113975525,0.9067283448420073,0.23656887129733437
214,0.925925924033715,0.906811738455737,0.20452077032397034,0.9105263113975525,0.9068828827456424,0.23763916602260188
215,0.9285714288867971,0.9069836981712825,0.21053077193795058,0.9105263113975525,0.9070294085301851,0.2365606493071506
216,0.9166666669820351,0.9071328274156681,0.21319831213938495,0.9105263113975525,0.9071738312118932,0.2363802555360292
217,0.924603174918543,0.9072502283822923,0.2079653292105942,0.9105263113975525,0.90732409263912,0.2359635247995979
218,0.9193121705736432,0.9073806061315789,0.22186120832092548,0.9105263113975525,0.9074364273171676,0.2355906964916932
219,0.9312169296400887,0.9075247112405364,0.20430216106472823,0.9000000056467559,0.9075889242322821,0.2372688955382297
220,0.9246031742878061,0.9077030511760207,0.20680003774859917,0.9105263113975525,0.907741924336082,0.23634849535791497
221,0.9325396828550511,0.9078194688236902,0.20762198288289327,0.9105263113975525,0.9078912182858115,0.23715304967604187
222,0.914021163390427,0.9079701099446211,0.21220402695514537,0.9105263113975525,0.9080393170055591,0.23668951156892273
223,0.9219576732191459,0.9081278733475499,0.20021002617462602,0.9105263113975525,0.9082201192253514,0.23579447661575517
224,0.9232804226496863,0.9082984788707955,0.2068313671640618,0.9105263113975525,0.9083587960193031,0.23576384720049406
225,0.9312169331091421,0.9084458401594212,0.20485790018682126,0.9105263113975525,0.9084997277510793,0.238091505044385
226,0.9272486775640457,0.9085868738946461,0.20992185072924094,0.9105263113975525,0.9086388851466932,0.23752306558583913
227,0.9232804226496863,0.9087257202340182,0.2175415396375,0.9105263113975525,0.9087508051018965,0.23799711889342257
228,0.9351851832929743,0.9088556183078301,0.20283500310132113,0.9105263113975525,0.9088933430219951,0.23780942261219024
229,0.9285714269945862,0.9089976927590748,0.1910689925705945,0.9000000056467559,0.9090674318765339,0.23965066969394683
230,0.9285714288867971,0.9091295871154341,0.202141707063352,0.9052631585221541,0.9092297522645247,0.23675198758903301
231,0.9166666660359297,0.9092869033258428,0.21985471437847803,0.9052631585221541,0.909350111610011,0.23535299379574626
232,0.9298941792634429,0.9094499551429951,0.20891727278472255,0.9105263113975525,0.9094731399887487,0.23635039862833526
233,0.9312169309015628,0.9095938940527578,0.18856286482205467,0.9105263113975525,0.9096598825956645,0.23702107385585183
234,0.9206349209502891,0.9097223991439456,0.2084150627334282,0.9052631585221541,0.9097836431704069,0.2383671903296521
235,0.9246031727109637,0.9098504737571433,0.21284032538139,0.9105263113975525,0.909903253379621,0.23893087380810787
236,0.9285714298329025,0.9099786382503611,0.21624834157487072,0.9105263113975525,0.9100245300092196,0.23836351554644736
237,0.9259259262412944,0.9100706649835778,0.21450809282915934,0.9105263113975525,0.9101299480388039,0.23780453330592105
238,0.9219576735345144,0.9102487992988062,0.20776187719176056,0.9105263113975525,0.9102562709858543,0.23796839180745577
239,0.9232804248572657,0.9103355827154936,0.20325569422156722,0.9105263113975525,0.9103891680115148,0.23614143493928408
240,0.9298941789480745,0.9104780349781905,0.20605147259418297,0.9052631585221541,0.9105174798714487,0.23547434728396566
241,0.9285714298329025,0.9105744648862768,0.19556069516000293,0.9052631585221541,0.9106647660857753,0.23675117806384438
242,0.9325396838011565,0.9107465356115311,0.20254452179664026,0.9052631585221541,0.910794766953117,0.2374594774685408
243,0.9312169293247202,0.9108597901132371,0.19966913046187193,0.9052631585221541,0.9109375200773541,0.2369075191648383
244,0.924603174918543,0.9110085046480573,0.2091283452889276,0.9052631585221541,0.9110545390530637,0.23543279688609273
245,0.9232804235957918,0.9111258065889752,0.1992395727565049,0.9052631585221541,0.911191495468742,0.2350458152984318
246,0.9206349212656576,0.9112509936882706,0.21719819843453705,0.9105263113975525,0.9112747054351004,0.23654246393002962
247,0.9193121677353269,0.9113472485668445,0.2100234197245704,0.9052631585221541,0.9113970129113448,0.23633706522615333
248,0.924603174918543,0.9114425519786814,0.20939454775323313,0.9052631585221541,0.9115062876751548,0.23578674652074513
249,0.9285714298329025,0.9115620179781838,0.21196597932823122,0.9052631585221541,0.9116067422063727,0.2349133102517379
250,0.9232804213882123,0.911682819563245,0.2192752612803979,0.9052631585221541,0.9117038990321912,0.23477101075021845
